ra,dec,Llim,Mstar,vstar,dist,z,Lx
129.2240727,1.1788414,7.981664360285897e+40,2379000000,81.63974119335421,70.47104533914654,0.095499999821186,7.981664360285897e+40
129.225908,2.2430507,1.1852371025829785e+41,45920000000,145.8727953113242,189.48045065695462,0.1149000003933906,1.1852371025829785e+41
129.2275762,1.8015033,1.4414980489468114e+39,44890000,99.48754974272298,109.03926114702081,0.013600000180304,1.4414980489468114e+39
129.2296724,-1.9941765,1.5832197106222986e+41,17390000000,33.73589664854893,64.0107344125657,0.131400004029274,1.5832197106222986e+41
129.2298111,0.0857648,1.7387491994821862e+41,15360000000,24.21721146567376,101.94628643699087,0.1371999979019165,1.7387491994821862e+41
129.2298489,-0.0694944,2.2200721067163e+40,910800000,166.0775453866587,103.09980400444458,0.0518999993801116,2.2200721067163e+40
129.2313402,-1.7633781,2.3006728187981043e+40,973700000,52.78474637583454,79.24160295352982,0.0527999997138977,2.3006728187981043e+40
129.2320971,-1.3903425,1.0357285737571799e+41,11210000000,118.76255948478354,53.848032456721654,0.1079000011086463,1.0357285737571799e+41
129.232615,1.4826617,1.4064378350844293e+41,41500000000,122.38402329850716,271.6873849540099,0.1243999972939491,1.4064378350844293e+41
129.2392217,1.1681822,8.052958453982736e+40,15250000000,88.0960247770488,3.929669021550656,0.0958999991416931,3.7234399239676664e+41
129.2412943,2.2507275,7.889653267830155e+39,15960000000,38.100907316836526,266.93443989257855,0.0313999988138675,7.889653267830155e+39
129.2472276,1.7920967,1.3571348801826783e+39,8840000000,81.55982828875473,186.71707688953285,0.0131999999284744,1.3571348801826783e+39
129.2473475,1.3745088,6.019356506913329e+40,2841000000,0.5470700000000001,111.59416612093707,0.0835999995470047,6.019356506913329e+40
129.2540245,2.6836087,5.868244300610767e+40,35120000000,119.23241652790254,218.21788760854656,0.0825999975204467,5.868244300610767e+40
129.2568909,2.4359239,1.3013366091194488e+41,13150000000,79.3992405513366,54.3225753098577,0.1199999973177909,1.3013366091194488e+41
129.2584865,-0.43947,1.039843958356791e+41,42250000000,213.34373857397242,224.62674804920056,0.1080999970436096,1.039843958356791e+41
129.259079,2.7600215,5.763719604145508e+40,33970000000,0.54783,0.9225596834256747,0.0819000005722045,8.330403695910917e+42
129.2659016,-1.4202202,1.0357285737571799e+41,16350000000,197.43344514406064,149.33863635671017,0.1079000011086463,1.0357285737571799e+41
129.266614,1.5356352,1.4137720613408765e+41,14480000000,82.64718280832581,173.76013883251548,0.1247000023722648,1.4137720613408765e+41
129.2673893,2.7545911,5.823321972040539e+40,130900000000,297.3284660335761,36.3787520658291,0.0822999998927116,5.823321972040539e+40
129.2699403,0.4290826,5.1023359123052355e+40,100400000000,165.32801191965663,112.21625604235113,0.0772999972105026,5.1023359123052355e+40
129.2706123,2.1791859,2.062819267297844e+41,20480000000,53.66111889652318,186.80431588443975,0.148399993777275,2.062819267297844e+41
129.2720819,-1.6775436,7.434058917484149e+39,3063000000,102.43785990235006,50.28134865202118,0.0305000003427267,7.434058917484149e+39
129.2771727,-0.1871378,2.184741664445548e+40,8070000000,81.70092388763553,148.56514419185334,0.0515000000596046,2.184741664445548e+40
129.2794504,-0.0656993,1.3915792620554933e+40,470400000,41.79240831821934,51.956137430441544,0.0414000004529953,1.3915792620554933e+40
129.2804304,2.7899356,5.748871268538618e+40,28260000000,39.54611820760494,103.42010137443627,0.0817999988794326,5.748871268538618e+40
129.283784,1.681328,9.632047055473317e+40,19800000000,251.65861940777174,127.6509459740725,0.1042999997735023,9.632047055473317e+40
129.284988,-1.9361361,1.7113419058368654e+41,49010000000,254.81028618531724,40.681043123519096,0.1361999958753585,1.7113419058368654e+41
129.2851261,-1.2600083,1.039843958356791e+41,9912000000,26.007456143908517,115.68614173721429,0.1080999970436096,1.039843958356791e+41
129.2873071,1.7030016,9.750881768220999e+40,122500000000,231.15331192402397,199.80774485571538,0.1049000024795532,9.750881768220999e+40
129.2884355,-1.9882712,2.1323123877208136e+40,30810000000,186.90941639219832,81.217718193411,0.050900001078844,2.1323123877208136e+40
129.2905799,0.8960771,6.172581159139384e+40,4416000000,48.69442729817606,297.0003452990003,0.0846000015735626,6.172581159139384e+40
129.2922287,-1.0176532,5.456310673311579e+40,24110000000,156.8455538627494,97.04984669749017,0.0798000022768974,5.456310673311579e+40
129.2923781,-0.4375109,1.0481022698558611e+41,14490000000,46.726101173854936,123.60220915675158,0.1084999963641166,1.0481022698558611e+41
129.2932636,-1.35692,1.0543201066955167e+41,59720000000,148.00871276812668,101.27758825434351,0.1088000014424324,1.0543201066955167e+41
129.2936308,-1.4034553,1.0092001487743186e+41,30310000000,146.11380089954412,66.26457815777557,0.1066000014543533,1.0092001487743186e+41
129.2940563,-0.1043434,1.1603479344807246e+40,2140000000,45.004038070335014,35.55890758286084,0.0379000008106231,1.1603479344807246e+40
129.2941085,1.0013457,1.2567398723471774e+40,795800000,115.39860545539335,129.74509291944224,0.0394000001251697,1.2567398723471774e+40
129.2949659,1.723404,9.711179380809932e+40,8928000000,121.74529645133681,155.45878067218516,0.1046999990940094,9.711179380809932e+40
129.2950201,-1.4973498,2.392032196780103e+40,884500000,69.94039193998864,127.90611358929436,0.0538000017404556,2.392032196780103e+40
129.2951598,1.0927285,7.458121726234722e+40,4741000000,131.72158612376688,71.20447267026043,0.0925000011920929,7.458121726234722e+40
129.2957033,-1.3423871,1.0254797806467174e+41,25150000000,127.49633223221701,153.74573208169227,0.1074000000953674,1.0254797806467174e+41
129.2958002,1.6262733,9.711179380809932e+40,49110000000,0.5366299999999999,5.649744667245466,0.1046999990940094,9.711179380809932e+40
129.2960182,1.6118946,5.958658745518706e+40,1724000000,87.2086291313763,57.33022825198516,0.0832000002264976,5.958658745518706e+40
129.2961204,-0.6130664,1.0419051499669974e+41,55030000000,138.05197999312094,98.65683914687409,0.1081999987363815,1.0419051499669974e+41
129.2990766,-0.5877612,5.456310673311579e+40,2033000000,121.64966236804972,7.505171545409146,0.0798000022768974,5.456310673311579e+40
129.2994408,-1.9696775,2.309723386790758e+40,31750000000,151.9207439197028,102.43717936497276,0.0529000014066696,2.309723386790758e+40
129.2999159,1.6146106,2.0688950185802283e+41,27570000000,81.57351117181479,49.52851946136798,0.1485999971628189,2.0688950185802283e+41
129.3022142,-1.4609702,7.187047278114746e+39,5099000000,74.41911206259734,217.65625042131612,0.0299999993294477,7.187047278114746e+39
129.3026869,-0.3607053,1.0357285737571799e+41,22440000000,76.79672791899726,165.84062892631388,0.1079000011086463,1.0357285737571799e+41
129.3033665,2.2692616,1.26989821086509e+40,381000000,69.67997242129852,45.16012683931919,0.0395999997854232,1.26989821086509e+40
129.3053101,-1.61794,1.5366281972338876e+41,14190000000,58.688571549805395,118.0069135542825,0.1296000033617019,1.5366281972338876e+41
129.3056906,-1.3946609,1.0316221583852011e+41,138700000000,263.6283580401716,6.186035382376359,0.1076999977231025,1.0316221583852011e+41
129.3063047,-1.6486286,2.33698833730203e+40,137200000000,221.7333345049427,55.46914365129031,0.0531999990344047,2.33698833730203e+40
129.3080676,1.431777,9.435793590929092e+40,6215000000,68.93265814977511,177.8129403357064,0.1032999977469444,9.435793590929092e+40
129.3083818,2.8297761,1.1785972871154657e+41,47100000000,96.26835255713124,75.05422729097421,0.1146000027656555,1.1785972871154657e+41
129.3084281,-0.2747999,1.14780103272555e+40,3867000000,87.80959831557344,165.50542835455357,0.0377000011503696,1.14780103272555e+40
129.3088038,1.64661,4.445950672213639e+40,14830000000,100.55067553992387,81.71839844488524,0.0724000036716461,4.445950672213639e+40
129.3088273,2.8644758,9.285509047394453e+39,1325000000,122.86627544572517,83.83194099013927,0.0340000018477439,9.285509047394453e+39
129.3097838,1.4387847,9.77076537606016e+40,12280000000,216.8457644343029,188.6241527692668,0.1049999967217445,9.77076537606016e+40
129.311552,-1.596085,1.5284570846492204e+39,2944000000,89.53137641410804,144.36344169466668,0.0140000004321336,1.5284570846492204e+39
129.3120758,-1.6488518,7.992816853277075e+39,17920000000,24.890320091094065,76.24800766998608,0.031599998474121,7.992816853277075e+39
129.3123623,-1.3714098,1.0275250126759955e+41,12530000000,88.8017101645323,22.10906353518584,0.1075000017881393,1.0275250126759955e+41
129.3123735,-1.6965525,5.514153488602853e+40,11240000000,122.91553418963836,167.21014595193424,0.0802000015974044,5.514153488602853e+40
129.3126388,2.4660265,1.1763886147034735e+41,5104000000,0.53188,82.81286292768252,0.1145000010728836,1.1763886147034735e+41
129.3159284,0.9527089,6.904817479324839e+40,10810000000,49.54053096159078,258.6229060299812,0.0891999974846839,6.904817479324839e+40
129.3164169,-1.6031192,2.2557051447723146e+40,5576000000,78.49949366433903,156.7773504460748,0.0522999987006187,2.2557051447723146e+40
129.3200607,-1.4381616,1.0011148741183594e+41,14690000000,18.32895183143024,170.32118690826644,0.1062000021338462,1.0011148741183594e+41
129.3214163,1.487304,5.298961757023564e+40,998200000,0.54951,155.30982438543538,0.0786999985575676,5.298961757023564e+40
129.3240003,-1.6889481,6.40639299806681e+40,6239000000,95.61534470949913,118.64939737567249,0.0860999971628189,6.40639299806681e+40
129.3240584,-0.0858984,2.2557051447723146e+40,12210000000,100.94923790524345,91.24043838747478,0.0522999987006187,2.2557051447723146e+40
129.3249252,-0.3538214,5.327383711146757e+40,3533000000,52.58854552630363,177.12285691565853,0.0789000019431114,5.327383711146757e+40
129.3251294,-1.6941821,6.359248251691446e+40,101100000000,129.0479522493118,121.69627764643593,0.0857999995350837,6.359248251691446e+40
129.3262819,1.0355869,7.389798659368651e+40,5388000000,74.41315151707728,157.71784015630246,0.0921000018715858,7.389798659368651e+40
129.3305227,0.3991978,2.21121131017294e+40,910500000,106.0476876924145,203.89709265234342,0.05180000141263,2.21121131017294e+40
129.3318925,0.8131014,2.1935460953364597e+40,2593000000,256.70249804081516,119.46130020241236,0.0516000017523765,2.1935460953364597e+40
129.3352303,-0.5724388,1.917147938917373e+41,50550000000,142.0385551166927,108.05747941750013,0.1435000002384185,1.917147938917373e+41
129.3369909,1.8610973,1.614719716048843e+41,15030000000,52.67529588430776,47.51337819609714,0.1325999945402145,1.614719716048843e+41
129.3399691,-0.9933112,5.441901868936087e+40,5304000000,49.47884834908152,53.09523025821702,0.0797000005841255,5.441901868936087e+40
129.3405089,0.8266518,7.910721460553452e+40,4187000000,178.72169792633238,65.50316844353132,0.095100000500679,7.910721460553452e+40
129.3407386,-1.0653206,5.898298528227065e+40,19960000000,106.36449976727845,26.03195817416008,0.0828000009059906,5.898298528227065e+40
129.343295,1.7839985,9.553275653943266e+40,6032000000,81.49007298479005,122.97111097634445,0.1039000004529953,9.553275653943266e+40
129.345312,-0.2435053,9.796434727074641e+39,944400000,0.56848,45.39388482582255,0.0348999984562397,9.796434727074641e+39
129.3453253,2.5465213,1.1391971604142093e+41,9075000000,100.91849902891965,140.87443211221,0.1128000020980835,1.1391971604142093e+41
129.3475581,-0.6943935,1.0377852021152278e+41,42570000000,157.17605233810215,75.97097021153965,0.1080000028014183,1.0377852021152278e+41
129.3482545,1.8574628,8.096681922902388e+39,946000000,53.17907528214122,5.966801617048497,0.0318000018596649,8.096681922902388e+39
129.3503526,-1.6100748,5.470739262708147e+40,53260000000,639.3502693657786,173.7894416469826,0.0798999965190887,5.470739262708147e+40
129.3529356,-0.1323242,2.2378507732607497e+40,754400000,22.67945817012213,106.68430592852799,0.0520999990403652,2.2378507732607497e+40
129.3535371,-0.236726,9.738958286257937e+39,13340000000,119.20009203394103,68.41098520169727,0.034800000488758,9.738958286257937e+39
129.3541058,-0.2578173,1.0086482805563059e+40,24070000000,96.80164264793393,100.71933487833454,0.0353999994695186,1.0086482805563059e+40
129.3549356,-0.6793922,1.3232541288482328e+40,1126000000,49.579862389377126,43.25671713056197,0.0403999984264373,1.3232541288482328e+40
129.3554868,-0.5679109,5.528666665359763e+40,6802000000,67.30036376354198,55.780537267594156,0.0803000032901763,5.528666665359763e+40
129.357888,-1.5689092,1.7004485523967563e+41,24060000000,142.3856773035993,81.72627397461895,0.1358000040054321,1.7004485523967563e+41
129.3582796,-1.5941358,5.413146814977815e+40,3282000000,0.54906,135.3316198819404,0.0794999971985817,5.413146814977815e+40
129.3625214,0.9683238,1.805540072032321e+41,47300000000,134.16730468397267,109.39769041060464,0.1395999938249588,1.805540072032321e+41
129.3634245,-0.4629725,1.0377852021152278e+41,65340000000,168.1459854376493,59.335060754036164,0.1080000028014183,1.0377852021152278e+41
129.3647874,-0.8571756,1.0316221583852011e+41,11270000000,67.09597753880773,60.4267185844433,0.1076999977231025,1.0316221583852011e+41
129.3662579,-0.7716372,7.734897126514973e+40,2467000000,64.92099140934523,64.58373914186126,0.0940999984741211,7.734897126514973e+40
129.3669672,-1.6264468,1.917147938917373e+41,43700000000,142.37910387437495,195.2755649545561,0.1435000002384185,1.917147938917373e+41
129.3718806,-1.8378749,1.9200600309018296e+41,53510000000,160.9883645659505,130.5827754973354,0.1436000019311905,1.9200600309018296e+41
129.3741554,2.8120382,5.763719604145508e+40,50500000000,190.60825442956005,110.51393895151922,0.0819000005722045,5.763719604145508e+40
129.3776582,-0.635523,1.591061508652813e+41,12670000000,162.3209719593672,134.69869491181862,0.1316999942064285,1.591061508652813e+41
129.3805656,-1.4723184,5.427513918477305e+40,25520000000,105.26680201836598,64.01983810446627,0.0795999988913536,5.427513918477305e+40
129.3818984,-0.0448886,9.969931834129742e+39,20110000000,44.62895565397628,80.98265434308456,0.0351999998092651,9.969931834129742e+39
129.3824975,-0.4617835,5.341625882107718e+40,49090000000,205.12744328192633,64.32000932140666,0.0790000036358833,5.341625882107718e+40
129.3858773,0.7162069,1.4433242386712023e+41,15420000000,95.83186587427673,29.772695171086664,0.125900000333786,1.4433242386712023e+41
129.386946,-1.6958993,2.4105323241779604e+40,7322000000,96.05153001311409,48.05134480591295,0.0540000014007091,2.4105323241779604e+40
129.3874545,-0.4644229,5.499661200546254e+40,23120000000,93.89579433501657,66.04965994736315,0.0800999999046325,5.499661200546254e+40
129.3891109,-1.1043364,1.0857177622081845e+41,3308000000,30.979971592765757,84.85175505892136,0.1102999970316886,1.0857177622081845e+41
129.3896904,2.4614307,1.1391971604142093e+41,33910000000,139.11913201083982,58.35625105229162,0.1128000020980835,1.1391971604142093e+41
129.3913114,-1.6886374,2.4105323241779604e+40,6898000000,63.07057149188481,34.55761847879113,0.0540000014007091,2.4105323241779604e+40
129.391689,-1.6709132,2.2467686586765063e+40,31050000000,101.72215920021658,32.849293242443785,0.0522000007331371,2.2467686586765063e+40
129.3930559,1.7659419,4.628468427987712e+40,49840000000,122.71730716482551,69.83513066673585,0.0737999975681305,4.628468427987712e+40
129.3935458,-0.8641668,5.370171581640061e+40,17600000000,155.71238062268392,94.8332925817177,0.0791999995708465,5.370171581640061e+40
129.3953697,1.5738344,7.6854224792411e+39,2989000000,63.804857779219304,284.11147608940473,0.0309999994933605,7.6854224792411e+39
129.3953976,0.3610837,5.853249890112584e+40,3156000000,0.5475500000000001,106.01937665917691,0.0825000032782554,5.853249890112584e+40
129.3995842,-1.6748332,2.2736352772693284e+40,151100000000,239.9779670678359,1.424698530795864,0.0524999983608722,2.7405382720902002e+41
129.4008065,-1.3901316,2.1410032920838983e+40,27820000000,158.60801399062902,1.795083986392034,0.0509999990463256,4.759948732253532e+40
129.4017077,1.105493,7.384308826150072e+39,223300000,272.86256756461404,101.77965648689093,0.0304000005125999,7.384308826150072e+39
129.401875,-0.5937983,1.8309570732123266e+41,4415000000,81.41575352429267,145.6156993388203,0.1404999941587448,1.8309570732123266e+41
129.4051349,1.0730336,2.1410032920838983e+40,72320000000,220.37136708369374,217.1306154780089,0.0509999990463256,2.1410032920838983e+40
129.4062692,-0.5741872,5.398801619565675e+40,4488000000,107.95723942979231,77.31780948478347,0.0794000029563903,5.398801619565675e+40
129.4091068,0.0506403,9.681656839810068e+39,3454000000,17.981704519362392,98.58617722649588,0.0346999987959861,9.681656839810068e+39
