ra,dec,z,Mstar,vstar,Llim,Lx,dist
132.843575,0.388516,0.0527999997138977,4588000000.0,79.5552647136339,2.3006728187981043e+40,2.3006728187981043e+40,205.68572756084814
134.6766596,1.1660104,0.1198000013828277,111600000000.0,162.23185583219345,1.296668549228683e+41,1.296668549228683e+41,123.3115496671437
134.5227615,1.165131,0.0703999996185302,32430000000.0,136.45224204892165,4.1921218647617996e+40,4.1921218647617996e+40,48.71177907622426
134.821501451,0.99202575,0.0715999975800514,77570000000.0,127.57845408922064,4.3434451479741266e+40,4.3434451479741266e+40,9.803081030841557
133.7213068,0.8589634,0.1085999980568885,36900000000.0,174.788740285039,1.0501725964065125e+41,1.0501725964065125e+41,189.88348471504762
134.3488215,1.3771484,0.1066000014543533,26790000000.0,131.48038187219626,1.0092001487743186e+41,1.0092001487743186e+41,101.92841961145209
135.1583557,1.4699747,0.0522000007331371,77580000000.0,117.11650212494658,2.2467686586765063e+40,2.2467686586765063e+40,209.89660880293036
135.1205641,1.2872988,0.0714000016450882,17340000000.0,161.06385384555801,4.318022509146252e+40,4.318022509146252e+40,127.16271483557446
135.9993952,1.2883197,0.0768000036478042,6617000000.0,58.18268149947145,5.033096938434167e+40,5.033096938434167e+40,59.27163053426725
136.7898763,-0.6734231,0.1324000060558319,38650000000.0,161.2055205100002,1.609445510396772e+41,1.609445510396772e+41,77.26182041119607
135.2607037,-0.5893911,0.1036000028252601,10830000000.0,39.18695559824958,9.49443405812571e+40,9.49443405812571e+40,113.17924686775439
135.4896595,0.405058,0.0522999987006187,16780000000.0,133.92600342046876,2.2557051447723146e+40,2.2557051447723146e+40,67.23283753991662
136.2237052,1.1326559,0.1260000020265579,7963000000.0,70.04870558209642,1.4458025768556937e+41,1.4458025768556937e+41,84.88698983203841
136.4749303,0.6691349,0.0533000007271766,25170000000.0,153.76865853406105,2.3461148777466307e+40,2.3461148777466307e+40,52.00570326336077
138.1995024,1.5051904,0.1361999958753585,9468000000.0,135.44546417113605,1.7113419058368654e+41,1.7113419058368654e+41,211.54870660880613
135.3983141,2.1682455,0.0584999993443489,14370000000.0,67.62460350963067,2.8470470097437286e+40,2.8470470097437286e+40,187.64164654412895
135.3729289,2.0939293,0.0568000003695488,940800000.0,76.33132042348521,2.6775648410790413e+40,2.6775648410790413e+40,53.590217463649694
136.4484596,2.3786416,0.1354999989271164,47610000000.0,104.30223986680541,1.6923041880638839e+41,1.6923041880638839e+41,79.1404818217584
138.6722296,-0.8681034,0.0750000029802322,2446000000.0,117.57542065196198,4.788101909669637e+40,4.788101909669637e+40,70.59162410469779
137.6878504,-0.1042098,0.0483000017702579,5379000000.0,62.615905018145135,1.9129374804381073e+40,1.9129374804381073e+40,58.57823840380225
137.4461468,-0.6519042,0.0544999986886978,16320000000.0,100.23545644532548,2.4571161278841787e+40,2.4571161278841787e+40,138.0675557854057
137.273545,0.4703675,0.094200000166893,125300000000.0,201.84648083790478,7.752381368486266e+40,7.752381368486266e+40,104.29814776788275
139.2083661,0.5726916,0.0284000001847744,24180000000.0,95.80920328886099,6.425760945435106e+39,6.425760945435106e+39,122.3680308127608
139.1210314,0.6034881,0.0702999979257583,14380000000.0,114.72015265797404,4.17964285957422e+40,4.17964285957422e+40,114.687107307796
139.1255131,1.2932164,0.1369999945163726,77460000000.0,152.2652755397304,1.7332478310963736e+41,1.7332478310963736e+41,88.37558275245937
140.8622865,1.5174976,0.0855000019073486,10120000000.0,86.34685249277499,6.312294997063737e+40,6.312294997063737e+40,197.14516600326573
139.8181569,1.0362719,0.0873000025749206,163400000000.0,228.20021559265925,6.596893034943108e+40,6.596893034943108e+40,10.555206068790007
139.7673296,1.1793665,0.0891000032424926,130100000000.0,181.9394544805464,6.8884186281477935e+40,6.8884186281477935e+40,105.39939200115354
138.9242941,1.3523849,0.1020999997854232,33210000000.0,103.11875619346029,9.203258221143094e+40,9.203258221143094e+40,81.94522324010494
140.9867407,2.4700201,0.0903000012040138,10970000000.0,0.54362,7.086637236476122e+40,7.086637236476122e+40,188.17764723267481
140.9430845,-0.5965166,0.0900000035762786,3789000000.0,990.5115704321265,7.036791904722638e+40,7.036791904722638e+40,114.67852508093928
140.5305848,0.3990155,0.0606000013649463,18120000000.0,125.47097139596434,3.064141695750326e+40,3.064141695750326e+40,93.88074801687226
140.9768186,1.151208,0.1368999928236007,52010000000.0,77.27354740057996,1.7305008670985278e+41,1.7305008670985278e+41,137.15041075273783
140.9992038,0.2980486,0.0864000022411346,13680000000.0,85.90799260176512,6.453730601670101e+40,6.453730601670101e+40,170.21796946399095
140.9724538,2.5828067,0.0888999998569488,4152000000.0,245.03508897227374,6.855682994369813e+40,6.855682994369813e+40,47.42241823834409
140.9708941,-0.1420057,0.1441999971866607,16260000000.0,53.234839434616546,1.937585189016497e+41,1.937585189016497e+41,179.79906890782482
140.9237461,0.1149373,0.1392000019550323,15180000000.0,54.31714033263135,1.794308823230023e+41,1.794308823230023e+41,36.85032938932215
140.9540026,0.9867613,0.0872000008821487,32550000000.0,127.59823829491513,6.580900400458094e+40,6.580900400458094e+40,175.5596349600725
140.9741631,1.8200627,0.0564000010490417,9602000000.0,97.32358888647897,2.638496720322402e+40,2.638496720322402e+40,128.95586842338858
140.9037994,1.5113853,0.1387999951839447,16050000000.0,201.8737754623916,1.7831170729568725e+41,1.7831170729568725e+41,97.38567215256839
140.9180526,1.4933312,0.0734999999403953,1308000000.0,0.55218,4.589020974844453e+40,4.589020974844453e+40,47.38843518371802
140.917902,1.4038443,0.0896999984979629,8331000000.0,31.618033525959245,6.987139457056938e+40,6.987139457056938e+40,172.078794362922
140.974623,2.8546789,0.1296000033617019,5015000000.0,75.84556068774359,1.5366281972338876e+41,1.5366281972338876e+41,85.79054497160222
129.0130985,2.4354191,0.0825000032782554,3909000000.0,78.99129715741104,5.853249890112584e+40,5.853249890112584e+40,33.065290484852646
132.2593621,0.4220826,0.0995000004768371,52030000000.0,112.16096495366651,8.710483480937986e+40,8.710483480937986e+40,82.4072341287314
132.419001,0.8679009,0.0658000037074089,44850000000.0,84.07828573463603,3.6388972357367713e+40,3.6388972357367713e+40,74.87177734704485
131.9498716,0.6537059,0.0582000017166137,59090000000.0,154.9967099397513,2.816732734160566e+40,2.816732734160566e+40,278.9017830955563
131.2296625,0.4738455,0.0971999987959861,8591000000.0,0.6903138113646411,8.287095382912214e+40,8.287095382912214e+40,44.269338148215745
131.5074046,0.5077464,0.0697999969124794,42460000000.0,199.0688028119372,4.117551601746854e+40,4.117551601746854e+40,63.00040866390629
131.0713898,-0.4249198,0.0522000007331371,104300000000.0,185.46951937305715,2.2467686586765063e+40,2.2467686586765063e+40,106.2224701544436
131.0534167,2.0084228,0.0781999975442886,53730000000.0,157.8123183187731,5.228271525268929e+40,5.228271525268929e+40,35.5734085435274
131.8145669,1.8955601,0.050000000745058,29980000000.0,158.74405887617905,2.0549396900417805e+40,2.0549396900417805e+40,93.1390291325932
132.342429,1.4012745,0.034400001168251,859900000.0,50.32352119437581,9.510818854821517e+39,9.510818854821517e+39,168.16517403777212
133.4945324,0.3499734,0.0282000005245208,15070000000.0,61.37802931337663,6.33371366265765e+39,6.33371366265765e+39,115.25267217676738
133.50345864,0.98291723,0.05180000141263,1214000000.0,55.31256353365074,2.21121131017294e+40,2.21121131017294e+40,104.77257072039409
133.7562236,0.9342361,0.1081999987363815,35370000000.0,71.07151582220622,1.0419051499669974e+41,1.0419051499669974e+41,7.71355251707069
134.3492706,1.4710464,0.0876000002026557,19180000000.0,104.90852383324858,6.644998061405825e+40,6.644998061405825e+40,63.34039423133468
134.4780405,1.3193942,0.0694999992847442,5403000000.0,98.96202765168937,4.0805392328123557e+40,4.0805392328123557e+40,97.1578624671327
134.9434047,0.582879,0.0111999996006488,96860000.0,32.923859552190905,9.740998070764891e+38,9.740998070764891e+38,49.64473076706605
133.4872234,0.2523352,0.0711999982595443,20950000000.0,101.75952087585019,4.292680024890795e+40,4.292680024890795e+40,95.75726274708845
133.6663621,1.6137113,0.0716999992728233,102000000000.0,196.66300992911405,4.356187371296647e+40,4.356187371296647e+40,60.17054420003681
134.3070598,1.8545781,0.1177999973297119,25030000000.0,124.64450025763246,1.2505057268106034e+41,1.2505057268106034e+41,37.77208643597884
134.9760562,2.270983,0.0983999967575073,10410000000.0,78.2817550024724,8.506531213210789e+40,8.506531213210789e+40,79.57213056220161
135.7599788,-0.2004605,0.0535999983549118,50790000000.0,172.0329605445891,2.3736079079781303e+40,2.3736079079781303e+40,50.7794381660914
135.0461501,-0.3018677,0.0419000014662742,2508000000.0,96.44570893979582,1.4264230078272325e+40,1.4264230078272325e+40,113.18234345892921
136.1272304,1.4283059,0.1482000052928924,89550000000.0,179.061347867328,2.0567541963306077e+41,2.0567541963306077e+41,102.35444514663196
135.9875125,0.2246995,0.0533000007271766,36330000000.0,140.49763358415782,2.3461148777466307e+40,2.3461148777466307e+40,195.0338918017612
136.3840511,0.3986565,0.1324999928474426,103500000000.0,174.62514861654375,1.6120811922795654e+41,1.6120811922795654e+41,115.6889932666952
137.4368808,0.4387593,0.0705000013113021,4963000000.0,38.17218369873134,4.2046210760010963e+40,4.2046210760010963e+40,34.05830045347753
137.4991904,0.6304797,0.0982000008225441,16880000000.0,73.53865692260942,8.469738079622443e+40,8.469738079622443e+40,72.21994845501813
137.1924135,1.1495665,0.1445000022649765,38080000000.0,77.1094587202902,1.946382114425842e+41,1.946382114425842e+41,200.4919750345374
136.962515,1.0491144,0.1014999970793724,28160000000.0,112.96596948507782,9.088200488379612e+40,9.088200488379612e+40,108.295623281177
135.8874787,1.208832,0.0577999986708164,6037000000.0,64.81196028801877,2.776583987320636e+40,2.776583987320636e+40,96.89453833042815
135.7903799,1.725247,0.1173999980092048,20820000000.0,98.7640764704746,1.2413861082343617e+41,1.2413861082343617e+41,75.37128004649071
137.4565766,2.4719272,0.012699999846518,143400000.0,34.45867333534692,1.2553245525889294e+39,1.2553245525889294e+39,43.2578994444005
137.7135611,2.0218521,0.0544999986886978,11920000000.0,61.33358896158608,2.4571161278841787e+40,2.4571161278841787e+40,16.582415069283936
139.3388071,-0.4542074,0.0167999994009733,295400000.0,47.688095033556515,2.2102316174404928e+39,2.2102316174404928e+39,112.9537010922214
137.2994953,0.008011,0.0754999965429306,59410000000.0,132.99570649728068,4.855486356936516e+40,4.855486356936516e+40,113.54067018282386
137.2687563,0.0621018,0.0781000033020973,8175000000.0,38.15191584472436,5.214196591870112e+40,5.214196591870112e+40,145.44896801481403
139.2824894,0.3950103,0.091399997472763,11200000000.0,75.2357775952411,7.271068076857757e+40,7.271068076857757e+40,151.87174805936283
139.581555,1.1954987,0.0866999998688697,16510000000.0,159.12817758902185,6.501258898719238e+40,6.501258898719238e+40,14.441347697557022
140.9314852,1.7801101,0.0573999993503093,18850000000.0,128.2463947517946,2.7367448185312225e+40,2.7367448185312225e+40,39.42112590385324
140.00904514,1.03829461,0.0170000009238719,106000000000.0,215.96741313298256,2.2638466561245885e+39,2.3068144168210128e+41,2.2258786939927617
139.9169582,1.1697978,0.1404999941587448,83650000000.0,184.0226350690188,1.8309570732123266e+41,1.8309570732123266e+41,116.20402090335979
139.7408085,1.1489436,0.0878000035881996,141600000000.0,231.37142939439255,6.677175876756858e+40,6.677175876756858e+40,16.167544377394428
139.2504588,0.8439499,0.0379999987781047,6419000000.0,71.02929827598477,1.1666481605153723e+40,1.1666481605153723e+40,158.2947229571079
139.6346432,2.0637071,0.1389999985694885,73780000000.0,112.83822073376008,1.7887079611007232e+41,1.7887079611007232e+41,121.19814311712048
140.3378067,2.2264623,0.088699996471405,180000000000.0,182.0221927057969,6.823033332928196e+40,6.823033332928196e+40,65.05380724935752
140.78384409,2.4860729,0.0172000005841255,5111000000.0,32.864174589063,2.3181197184172628e+39,2.3181197184172628e+39,349.1828651435608
140.6814901,-0.3774775,0.0555999986827373,12560000000.0,94.5963755148145,2.561282581205623e+40,2.561282581205623e+40,55.24048343092201
140.8246795,-0.568457,0.0562999993562698,13080000000.0,128.5313690453278,2.6287775948424996e+40,2.6287775948424996e+40,121.59965047093154
140.2192279,-0.7679394,0.0557000003755092,32670000000.0,134.69905398414002,2.5708673091537687e+40,2.5708673091537687e+40,160.0544760795655
139.9206423,-0.3642708,0.0549000017344951,15660000000.0,97.9536495496542,2.4947273154163163e+40,2.4947273154163163e+40,187.13930253326666
140.3137487,0.4513661,0.1404999941587448,68260000000.0,123.25746982221034,1.8309570732123266e+41,1.8309570732123266e+41,92.58444012181344
140.9907644,0.3027804,0.070200003683567,8274000000.0,52.05698449699739,4.167184980948635e+40,4.167184980948635e+40,143.15504106650715
140.95008842,2.11274836,0.0240000002086162,5689000000.0,66.13690630602171,4.559240847369659e+39,4.559240847369659e+39,18.262890814510065
140.9369226,2.1601902,0.0527999997138977,522200000.0,0.5630700000000001,2.3006728187981043e+40,2.3006728187981043e+40,111.15887442014926
129.1873619,2.8049246,0.0813999995589256,3997000000.0,82.71286191245754,5.689688955539129e+40,5.689688955539129e+40,167.627105028909
140.9300287,1.4198342,0.1055999994277954,19200000000.0,121.37691418369242,9.890549400329587e+40,9.890549400329587e+40,194.40966148008948
140.9283051,2.0033798,0.0524999983608722,11760000000.0,77.9440190336313,2.2736352772693284e+40,2.2736352772693284e+40,127.24370181782788
140.9637177,2.7145146,0.1298999935388565,23220000000.0,101.81380236589807,1.544338424545102e+41,1.544338424545102e+41,138.26361374457792
129.3088273,2.8644758,0.0340000018477439,1325000000.0,122.86627544572517,9.285509047394453e+39,9.285509047394453e+39,83.83194099013927
132.6192019,2.5925155,0.1316000074148178,75670000000.0,192.36848393214407,1.5884453931115178e+41,1.5884453931115178e+41,112.37767139329016
131.2572058,2.2966599,0.0775000005960464,71130000000.0,176.52596762206133,5.130177083638067e+40,5.130177083638067e+40,138.85208510533639
132.1767186,0.0872169,0.097300000488758,26770000000.0,93.85742497543615,8.305260505920892e+40,8.305260505920892e+40,172.33900426996686
132.0554031,-0.3963204,0.1023999974131584,43400000000.0,135.1736425023485,9.261088758281931e+40,9.261088758281931e+40,23.124847147324804
131.7511477,-0.5360928,0.1022000014781951,30990000000.0,158.22214120002306,9.222513130502921e+40,9.222513130502921e+40,232.34506015742613
130.2839311,0.5760681,0.0417999997735023,23380000000.0,96.22914756187211,1.419417759403798e+40,1.419417759403798e+40,164.3767127074908
130.9705362,2.0402297,0.0601000003516674,8287000000.0,79.22910423426758,3.011674010092203e+40,3.011674010092203e+40,43.06468018900486
131.3582901,2.1219802,0.0785999968647956,5393000000.0,65.99657329093323,5.28478195994301e+40,5.28478195994301e+40,201.70792219527215
