ind,ra,dec,mass_stellar_best_fit,sSFR_best_fit,z
162,130.7886864,2.8835911,1973000000,2.112e-10,0.0791
163,131.93770999999998,2.9637157000000003,827100000,1.107e-09,0.0745
164,132.4214012,2.9760073,1270000000,9.343e-11,0.0586
165,133.0456928,2.9527235000000003,247000000,1.025e-09,0.029
166,133.0503144,2.9553249000000004,684300000,4.581e-10,0.0288
167,139.6770843,-0.8516372999999999,2578000000,3.189e-10,0.0701
168,140.66245859999998,-0.8488724000000001,1695000000,2.712e-10,0.0688
169,132.8621728,-0.06643940000000001,1318000000,4.885e-11,0.07
17,135.5505224,0.1811671,1857000000,1.991e-10,0.0542
170,129.35484759999997,-0.4885023,1813000000,2.448e-10,0.085
171,130.15582239999998,-0.602287,1821000000,6.96e-10,0.0783
172,132.4401297,-0.5864129,2250000000,1.522e-11,0.0473
173,133.4616702,-0.46493100000000004,2724000000,7.668e-10,0.0917
174,133.70140419999998,-0.6222819,2816000000,7.664e-10,0.0915
175,135.35501889999998,-0.45790390000000003,786800000,9.445e-11,0.0275
176,135.3265123,-0.5048122,1759000000,4.885e-11,0.089
177,137.8047528,-0.6255235,2411000000,3.615e-10,0.0878
178,138.66988109999997,-0.6080991,816900000,2.471e-10,0.0531
179,139.37957749999998,-0.42259800000000003,1970000000,1.209e-10,0.0903
18,140.31670379999997,0.1174218,7801000,4.64e-10,0.0059
180,139.4367483,-0.5562807000000001,192000000,4.745e-13,0.0165
181,139.6280337,-0.5557968000000001,1865000000,6.28e-10,0.0851
182,140.3817311,-0.5959235,521300000,4.123e-10,0.0462
183,140.7585475,-0.4587733,1307000000,4.62e-12,0.0558
184,140.6382362,-0.5673784,727300000,4.941e-10,0.0544
185,140.90883729999996,-0.5595692000000001,563900000,5.807e-10,0.0556
186,140.77203357999997,-0.6121532399999999,131700000,4.603e-10,0.0549
187,134.147530455,-0.10293815,2828000000,3.94e-10,0.1069
188,134.45208729999996,-0.0777914,2481000000,7.222e-11,0.0714
189,129.5081457,-0.0336625,2328000000,1.671e-09,0.1454
19,140.357866,0.1320025,2428000000,5.971e-10,0.1071
190,129.74409229999998,-0.1462906,113000000,5.883e-10,0.0404
191,129.74525869999997,-0.1407175,723400000,3.93e-10,0.058
192,130.8527401,-0.0301758,384900000,7.633e-10,0.0514
193,131.05294279999998,-0.058984400000000006,1836000000,4.345e-10,0.0974
194,134.91446509999997,-0.17065519999999998,757500000,1.908e-10,0.0524
195,136.3767489,-0.1916828,2112000000,1.765e-10,0.1006
196,136.73105149999998,-0.031317899999999996,2994000000,5.882e-10,0.0186
197,137.2711572,-0.1369247,2140000000,1.44e-10,0.0762
198,138.9731306,-0.20440570000000002,2347000000,1.299e-09,0.1444
199,139.288424,-0.0268887,981800000,4.905e-10,0.0913
2,133.7117969,-0.6573990000000001,1951000000,2.289e-10,0.0668
20,130.8622466,0.4438818,2279000000,2.085e-10,0.0508
200,130.88110379999998,0.2196246,76230000,5.878e-12,0.0296
201,131.10367809999997,0.34295359999999997,161600000,4.398e-10,0.0145
202,131.04031429999998,0.2265261,1053000000,3.135e-10,0.0786
203,132.0996395,0.3318565,2697000000,1.294e-10,0.0961
204,132.6245836,0.2901999,1284000000,3.234e-10,0.0523
205,133.0751065,0.39359310000000003,733800000,2.922e-10,0.051
206,136.2856102,0.2623631,2223000000,1.393e-13,0.0588
207,136.4997261,0.2937295,534700000,1.559e-10,0.0272
208,137.4050911,0.3160944,2457000000,7.175e-10,0.0701
209,138.1981296,0.37354489999999996,564900000,7.337e-10,0.054
21,134.46355759999997,0.5563560000000001,1610000000,7.666e-10,0.1042
210,138.2747043,0.2398948,1276000000,4.888e-11,0.0542
211,139.56852519999998,0.3850275,662900000,6.23e-11,0.0171
212,129.81021349999997,0.7056549,853500000,4.622e-10,0.0781
213,130.9270727,0.6960512,1219000000,1.456e-10,0.0508
214,131.92110399999999,0.7307522,2992000000,4.912e-10,0.1042
215,133.0025622,0.6813521,2116000000,5.039e-11,0.1269
216,133.06973119999998,0.6811876,1223000000,2.21e-10,0.0411
217,134.60718989999998,0.6844827,2342000000,4.327e-11,0.0523
218,135.1449511,0.6899525,2569000000,3.535e-10,0.0889
219,135.9958385,0.7399741,2641000000,3.423e-11,0.053
22,136.37203889999998,0.5848704,2194000000,1.783e-10,0.0711
220,136.16221819999998,0.767785,1845000000,3.03e-10,0.0716
221,139.7124309,0.7775068,60900000,2.37e-10,0.0179
222,139.77612059999998,0.6775699,2522000000,1.482e-11,0.0176
223,140.10774179999999,-1.2398508000000001,404700000,6.253e-10,0.0464
224,140.90680159999997,-1.1723559000000001,2420000000,6.276e-10,0.1148
225,140.5496706,-0.9166616000000001,1069000000,1.53e-10,0.0553
226,136.14787669999996,2.1882507999999996,448400,1.077e-12,0.0013
227,137.3321509,1.5237679,3273000,1.151e-13,0.0012
228,136.4972851,-0.4006866,2574000000,2.742e-12,0.0685
229,131.03116099999997,0.5672815999999999,927800000,1.693e-11,0.037
23,136.9176422,0.4759733,1014000000,2.811e-10,0.0777
230,138.7518041,0.87461,1488000000,3.087e-13,0.0351
231,134.33820770999998,1.03557389,12280000,4.873e-12,0.0089
232,129.67659489999997,-1.9077610999999999,1292000000,3.54e-10,0.079
233,130.7134927,-1.5438231999999998,24130000,8.249e-09,0.037
234,132.17022179999998,-1.6048367000000001,3704000,1.757e-09,0.0063
235,132.94317339999998,-1.7240806000000002,1336000000,1.378e-11,0.0591
236,136.3227924,-1.6564774,1208000000,1.7e-10,0.0469
237,130.0787594,-1.0663597,964600000,4.737e-11,0.0523
238,133.1331066,-1.2905897,1917000000,5.467e-10,0.0987
239,134.73098799999997,-1.2323946000000001,2374000000,8.04e-10,0.0603
24,137.1572688,0.4686975,1784000000,2.761e-11,0.0539
240,134.81605049999996,-1.2844056,1632000000,2.032e-10,0.0601
241,136.9404262,-1.2526085,499000000,5.643e-10,0.0475
242,137.649675885,-1.41861948,1354000000,1.308e-09,0.0548
243,138.82388389999997,-1.5076882,312300000,6.874e-10,0.0548
244,138.82647709999998,-1.5075249,2698000000,2.084e-13,0.0543
245,139.10754300000002,-1.4179647,379600000,4e-10,0.0543
246,129.3662579,-0.7716372,2467000000,1.908e-10,0.0941
247,132.85690799999998,-0.898724,368900000,2.355e-09,0.0472
248,132.99911709999998,-0.8329917,151800000,2.288e-09,0.0468
249,133.1945287,-0.8298322,1948000000,6.141e-10,0.1081
25,137.37032589999998,0.5084946,778100000,1.755e-10,0.0537
250,133.9935022,-0.8120649000000001,1083000000,3.992e-10,0.051
251,134.82188853999997,-0.92364541,1901000000,2.994e-10,0.0821
252,135.40920590000002,-0.9758771,2745000000,4.561e-10,0.1179
253,137.54740229999996,-1.0402109000000002,879400000,2.28e-10,0.055
254,139.4916908,-1.0624657,123000000,2.662e-10,0.017
255,139.7192111,-1.0953688,1773000000,1.305e-10,0.0706
256,129.23134019999998,-1.7633781,973700000,3.312e-10,0.0528
257,129.3252765,-1.746898,123900000,1.759e-10,0.0238
258,134.63882825,-1.90436878,796900000,1.633e-09,0.1156
259,134.81011189999998,-1.8852321,578900000,3.478e-10,0.0402
26,137.54340309999998,0.470008,1058000000,3.93e-10,0.0699
260,139.33454669999998,-1.9638248,1154000000,3.83e-11,0.0548
261,131.260879,-1.4008443,2593000000,5.417e-10,0.1224
262,131.4967088,-1.3163652000000001,928700000,4.238e-10,0.0596
263,131.82029769999997,-1.3416381,1018000000,1.23e-09,0.0813
264,134.10894019999998,-1.4484628,1868000000,1.375e-10,0.0703
265,134.84077259999998,-1.5704825,542800000,5.807e-10,0.0283
266,135.301684,-1.4753749,518000000,6.211e-10,0.051
267,135.8523028,-1.6085273,2576000000,5.453e-10,0.047
268,136.931913886,-1.64775988,1088000000,6.44e-14,0.0472
269,137.63422539999996,-1.6315032,597200000,1.711e-09,0.047
27,138.04604519999995,0.46680340000000003,1512000000,1.844e-10,0.054
270,138.21582849999996,-1.5904167000000002,373800000,3.197e-10,0.0171
271,138.55313709999996,-1.5516955000000001,1142000000,4.358e-10,0.069
272,138.53264199999998,-1.5844506,1893000000,2.838e-10,0.1026
273,139.1095349,-1.6250850000000001,523400000,5.76e-10,0.0264
274,132.1773944,-0.9989534999999999,2122000000,3.258e-10,0.041
275,133.27581899999998,-1.029583,1071000000,7.498e-11,0.0151
276,133.93909599999998,-0.9584282,1915000000,5.64e-10,0.0946
277,134.19853519999998,-1.0781468,2659000000,1.012e-09,0.1332
278,135.0763222,-1.0072287,2595000000,5.271e-10,0.1261
279,136.43731169999998,-1.1367981999999999,419300000,7.863e-10,0.0588
28,139.1357874,0.5733184,2138000000,2.607e-10,0.0683
280,138.55964389999997,-1.1468966999999999,2385000000,1.244e-10,0.0752
281,138.7161507,-1.2727886,2840000000,1.536e-10,0.0755
282,138.67222959999998,-0.8681034000000001,2446000000,3.269e-10,0.075
29,140.19243999999998,0.6047007,1322000000,1.589e-10,0.0238
3,139.3064474,-0.8389544,666300000,1.142e-09,0.0743
30,140.00161599999998,0.8427136000000001,712100000,9.571e-10,0.0579
31,133.50943819999998,0.8421787000000001,2565000000,3.797e-12,0.0398
32,133.78068599999997,0.8114236,2657000000,4.904e-11,0.0417
33,134.3343941,0.7932408,1397000000,1.135e-10,0.0416
34,134.83680639999997,0.8617235999999999,118200000,4.391e-10,0.0131
35,139.4388636,1.0554147,1615000000,3.377e-10,0.0272
36,139.99532569999997,0.9608211999999999,1220000000,3.767e-10,0.018
37,140.13111419999998,0.9370527,188900000,2.778e-10,0.0184
38,140.10324459999998,1.1381725999999999,1611000000,4.084e-10,0.0851
39,129.22407269999997,1.1788414,2379000000,4.172e-10,0.0955
4,139.76573559999997,-0.8177059999999999,236000000,1.908e-10,0.0167
40,129.4220533,1.0028605,2293000000,2.811e-10,0.0743
41,129.60801359999996,1.1103959,2184000000,4.496e-10,0.0959
42,129.70688689999997,1.121077,904500000,2.546e-10,0.0292
43,130.18746769999998,1.0992552999999998,1043000000,2.662e-10,0.0293
44,130.43376039999998,1.2037039,1589000000,6.943e-10,0.0785
45,131.2148446,1.1557225,800800000,1.184e-10,0.0134
46,131.79867389999998,1.1308678,2410000000,4.066e-10,0.058
47,132.07780559999998,1.2640847,48470000,5.54e-14,0.0059
48,132.2358145,1.1192606,666600000,6.202e-10,0.0672
49,132.63370239999998,1.1245417,267500000,5.469e-10,0.0421
5,129.07746649999996,-0.3496206,1537000000,3.196e-10,0.0574
50,134.26539849999998,1.3265391,2979000000,4.726e-10,0.0698
51,134.35271609999998,1.362581,1889000000,1.015e-10,0.071
52,134.3529643,1.3582548,1541000000,2.397e-10,0.0698
53,134.82286669999996,1.2802183,795800000,1.404e-10,0.0518
54,135.63028089999997,1.2372673,2297000000,6.703e-10,0.1319
55,135.91864159999997,1.2741114999999998,819600000,2.044e-10,0.0536
56,135.8688979,1.3416105999999999,2766000000,9.752e-11,0.0935
57,138.7995939,1.4974907,2317000000,3.919e-10,0.0543
58,140.79324969999996,1.4531147,19300000,5.681e-10,0.0168
59,130.52379899999997,1.5521171,88270000,4.071e-10,0.0253
6,135.3789167,-0.4089977,1326000000,1.641e-10,0.0531
60,131.03729889999997,1.5826031999999999,2032000000,3.617e-10,0.0616
61,131.21606839999995,1.572745,2103000000,2.861e-10,0.1127
62,132.1400984,1.5536926,1480000000,4.172e-10,0.0681
63,132.25574979999996,1.5737553,2470000000,1.027e-10,0.0433
64,133.70498759999998,1.7065957,2690000000,3.759e-10,0.1032
65,134.05355089999998,1.6373133,2856000000,1.609e-10,0.0731
66,134.18639739999998,1.6056000000000001,443500000,1.299e-09,0.0576
67,136.20703139999998,1.8245549,2691000000,4.615e-10,0.0537
68,137.43955599999998,1.7940341999999998,238200000,2.662e-10,0.0166
69,139.82434519999998,1.8206073999999999,2163000000,1.394e-09,0.0868
7,136.9757517,-0.2313812,619000000,2.731e-10,0.0556
70,139.97067529999998,1.7798410999999998,2085000000,6.545e-10,0.0875
71,140.12496579999998,1.8487177000000001,101000000,5.16e-09,0.0167
72,140.85945179999996,1.8741532,1313000000,1.325e-10,0.0548
73,129.4405707,1.8640925000000002,2512000000,1.096e-10,0.0727
74,129.9577707,1.883848,1333000000,2.025e-11,0.0742
75,131.06903939999998,2.0904187000000003,1924000000,1.641e-10,0.0788
76,131.3295703,1.9064942999999999,1251000000,1.809e-10,0.0768
77,132.27562258999998,2.01423939,515800000,8.008e-11,0.0277
78,133.769939,1.9926158,1564000000,3.556e-10,0.0585
79,134.8695211,2.0615907,1542000000,1.381e-09,0.0572
8,139.68624029999998,-0.21453450000000002,1977000000,2.451e-11,0.0538
80,135.2964601,2.0782116000000004,2040000000,2.691e-10,0.0553
81,135.3430678,2.1031309,394600000,1.512e-10,0.0576
82,137.24367429999995,2.2732858,1015000000,4.725e-10,0.0581
83,137.73780829999998,2.2609656,967600000,7.326e-11,0.0546
84,138.15978259999997,2.2378047,844700000,1.923e-10,0.0556
85,138.18660329999997,2.3212482999999997,2433000000,1.019e-10,0.051
86,138.30093799999997,2.1989208999999996,2996000000,4.547e-10,0.0907
87,139.6268978,2.2100766000000003,1863000000,2.662e-10,0.0875
88,140.5292657,2.4079671,1347000000,1.67e-10,0.0498
89,140.5954119,2.6378513,2335000000,8.04e-10,0.1456
9,139.76702529999997,-0.2243159,1865000000,5.374e-12,0.055
90,139.0358204,0.8920017,307200000,9.515e-10,0.0524
91,140.25691109999997,0.9243891,80570000,4.55e-11,0.0166
92,130.12126629999997,0.9485933,1831000000,1.618e-11,0.0596
93,130.12215179999998,0.9494898,1321000000,1.45e-10,0.0597
94,131.4681043,0.8982882999999999,188100000,1.569e-09,0.0448
95,132.45359929999998,0.9768968,860600000,3.609e-10,0.0631
96,132.6085952,0.9639392999999999,2157000000,4.561e-10,0.1104
97,133.2459467,0.9601696999999999,366000000,8.232e-11,0.0592
98,133.34100139999998,0.9745149,2252000000,6.346e-10,0.1077
99,133.5694978,0.9808674000000001,2280000000,3.003e-12,0.0416
